measurement_id,observation_id,value,trait_id,standard_id,method_id
36370,10522,"G-KB-Tuna Jelly-2-5",6,26,7
36371,10522,2018-12-04,15,15,11
36372,10522,7.1,10,48,5
36373,10523,"G-KB-Tuna Jelly-2-5",6,26,7
36374,10523,2019-02-06,15,15,11
36375,10523,9.7,10,48,5
36376,10524,"G-KB-Tuna Jelly-2-5",6,26,7
36377,10524,2019-05-15,15,15,11
36378,10524,28,10,48,5
36379,10524,5,11,14,13
36380,10525,"G-KB-Tuna Jelly-2-6",6,26,7
36381,10525,2018-12-04,15,15,11
36382,10525,6,10,48,5
36383,10526,"G-KB-Tuna Jelly-2-6",6,26,7
36384,10526,2019-02-06,15,15,11
36385,10526,7.3,10,48,5
36386,10527,"G-KB-Tuna Jelly-2-6",6,26,7
36387,10527,2019-05-15,15,15,11
36388,10527,20,10,48,5
36389,10527,4,11,14,13
36390,10528,G-BN-Yung's-A-1,6,26,7
36391,10528,2018-11-14,15,15,11
36392,10528,6.8,10,48,5
36393,10529,G-BN-Yung's-A-1,6,26,7
36394,10529,2019-02-06,15,15,11
36395,10529,7.4,10,48,5
36396,10530,G-BN-Yung's-A-1,6,26,7
36397,10530,2019-05-15,15,15,11
36398,10530,10,10,48,5
36399,10530,2,11,14,13
36400,10531,G-BN-Yung's-A-2,6,26,7
36401,10531,2018-11-14,15,15,11
36402,10531,7.1,10,48,5
36403,10532,G-BN-Yung's-A-2,6,26,7
36404,10532,2019-02-06,15,15,11
36405,10532,9,10,48,5
36406,10533,G-BN-Yung's-A-2,6,26,7
36407,10533,2019-05-15,15,15,11
36408,10533,30,10,48,5
36409,10533,12,11,14,13
36410,10534,G-BN-Yung's-A-3,6,26,7
36411,10534,2018-11-14,15,15,11
36412,10534,8.9,10,48,5
36413,10535,G-BN-Yung's-A-3,6,26,7
36414,10535,2019-02-06,15,15,11
36415,10535,10,10,48,5
36416,10536,G-BN-Yung's-A-3,6,26,7
36417,10536,2019-05-15,15,15,11
36418,10536,25,10,48,5
36419,10536,9,11,14,13
36420,10537,G-BN-Yung's-A-4,6,26,7
36421,10537,2018-11-14,15,15,11
36422,10537,13.6,10,48,5
36423,10538,G-BN-Yung's-A-4,6,26,7
36424,10538,2019-02-06,15,15,11
36425,10538,17.2,10,48,5
36426,10539,G-BN-Yung's-A-4,6,26,7
36427,10539,2019-05-15,15,15,11
36428,10539,53,10,48,5
36429,10539,17,11,14,13
36430,10540,G-BN-Yung's-A-5,6,26,7
36431,10540,2018-11-14,15,15,11
36432,10540,12.3,10,48,5
36433,10541,G-BN-Yung's-A-5,6,26,7
36434,10541,2019-02-06,15,15,11
36435,10541,14.7,10,48,5
36436,10542,G-BN-Yung's-A-5,6,26,7
36437,10542,2019-05-15,15,15,11
36438,10542,48,10,48,5
36439,10542,45,11,14,13
36440,10543,G-BN-Yung's-A-6,6,26,7
36441,10543,2018-11-14,15,15,11
36442,10543,8.7,10,48,5
36443,10544,G-BN-Yung's-A-6,6,26,7
36444,10544,2019-02-06,15,15,11
36445,10544,12.7,10,48,5
36446,10545,G-BN-Yung's-A-6,6,26,7
36447,10545,2019-05-15,15,15,11
36448,10545,42,10,48,5
36449,10545,12,11,14,13
36450,10546,G-KB-Yung's-A-1,6,26,7
36451,10546,2018-11-06,15,15,11
36452,10546,7.9,10,48,5
36453,10547,G-KB-Yung's-A-1,6,26,7
36454,10547,2019-02-06,15,15,11
36455,10547,8.8,10,48,5
36456,10548,G-KB-Yung's-A-1,6,26,7
36457,10548,2019-05-15,15,15,11
36458,10548,10,10,48,5
36459,10548,3,11,14,13
36460,10549,G-KB-Yung's-A-2,6,26,7
36461,10549,2018-11-06,15,15,11
36462,10549,7.8,10,48,5
36463,10550,G-KB-Yung's-A-2,6,26,7
36464,10550,2019-02-06,15,15,11
36465,10550,14,10,48,5
36466,10551,G-KB-Yung's-A-2,6,26,7
36467,10551,2019-05-15,15,15,11
36468,10551,41,10,48,5
36469,10551,8,11,14,13
36470,10552,G-KB-Yung's-A-3,6,26,7
36471,10552,2018-11-06,15,15,11
36472,10552,12.6,10,48,5
36473,10553,G-KB-Yung's-A-3,6,26,7
36474,10553,2019-02-06,15,15,11
36475,10553,16.1,10,48,5
36476,10554,G-KB-Yung's-A-3,6,26,7
36477,10554,2019-05-15,15,15,11
36478,10554,40,10,48,5
36479,10554,8,11,14,13
36480,10555,G-KB-Yung's-A-4,6,26,7
36481,10555,2018-11-06,15,15,11
36482,10555,7.4,10,48,5
36483,10556,G-KB-Yung's-A-4,6,26,7
36484,10556,2019-02-06,15,15,11
36485,10556,17,10,48,5
36486,10557,G-KB-Yung's-A-4,6,26,7
36487,10557,2019-05-15,15,15,11
36488,10557,29,10,48,5
36489,10557,6,11,14,13
36490,10558,G-KB-Yung's-A-5,6,26,7
36491,10558,2018-11-06,15,15,11
36492,10558,9.7,10,48,5
36493,10559,G-KB-Yung's-A-5,6,26,7
36494,10559,2019-02-06,15,15,11
36495,10559,15.4,10,48,5
36496,10560,G-KB-Yung's-A-5,6,26,7
36497,10560,2019-05-15,15,15,11
36498,10560,37,10,48,5
36499,10560,13,11,14,13
36500,10561,G-KB-Yung's-A-6,6,26,7
36501,10561,2018-11-06,15,15,11
36502,10561,9.6,10,48,5
36503,10562,G-KB-Yung's-A-6,6,26,7
36504,10562,2019-02-06,15,15,11
36505,10562,9.6,10,48,5
36506,10563,G-KB-Yung's-A-6,6,26,7
36507,10563,2019-05-15,15,15,11
36508,10563,22,10,48,5
36509,10563,5,11,14,13
36510,10564,G-BN-Yung's-B-1,6,26,7
36511,10564,2018-11-14,15,15,11
36512,10564,11.3,10,48,5
36513,10565,G-BN-Yung's-B-1,6,26,7
36514,10565,2019-02-06,15,15,11
36515,10565,11.8,10,48,5
36516,10566,G-BN-Yung's-B-1,6,26,7
36517,10566,2019-05-15,15,15,11
36518,10566,19,10,48,5
36519,10566,5,11,14,13
36520,10567,G-BN-Yung's-B-2,6,26,7
36521,10567,2018-11-14,15,15,11
36522,10567,7.7,10,48,5
36523,10568,G-BN-Yung's-B-2,6,26,7
36524,10568,2019-02-06,15,15,11
36525,10568,10.6,10,48,5
36526,10569,G-BN-Yung's-B-2,6,26,7
36527,10569,2019-05-15,15,15,11
36528,10569,24,10,48,5
36529,10569,11,11,14,13
36530,10570,G-BN-Yung's-B-3,6,26,7
36531,10570,2018-11-14,15,15,11
36532,10570,7.4,10,48,5
36533,10571,G-BN-Yung's-B-3,6,26,7
36534,10571,2019-02-06,15,15,11
36535,10571,11.7,10,48,5
36536,10572,G-BN-Yung's-B-3,6,26,7
36537,10572,2019-05-15,15,15,11
36538,10572,29,10,48,5
36539,10572,12,11,14,13
36540,10573,G-BN-Yung's-B-4,6,26,7
36541,10573,2018-11-14,15,15,11
36542,10573,7,10,48,5
36543,10574,G-BN-Yung's-B-4,6,26,7
36544,10574,2019-02-06,15,15,11
36545,10574,9.5,10,48,5
36546,10575,G-BN-Yung's-B-4,6,26,7
36547,10575,2019-05-15,15,15,11
36548,10575,24,10,48,5
36549,10575,9,11,14,13
36550,10576,G-BN-Yung's-B-5,6,26,7
36551,10576,2018-11-14,15,15,11
36552,10576,7.9,10,48,5
36553,10577,G-BN-Yung's-B-5,6,26,7
36554,10577,2019-02-06,15,15,11
36555,10577,10.7,10,48,5
36556,10578,G-BN-Yung's-B-5,6,26,7
36557,10578,2019-05-15,15,15,11
36558,10578,30,10,48,5
36559,10578,12,11,14,13
36560,10579,G-BN-Yung's-B-6,6,26,7
36561,10579,2018-11-14,15,15,11
36562,10579,9.7,10,48,5
36563,10580,G-BN-Yung's-B-6,6,26,7
36564,10580,2019-02-06,15,15,11
36565,10580,14.1,10,48,5
36566,10581,G-BN-Yung's-B-6,6,26,7
36567,10581,2019-05-15,15,15,11
36568,10581,41,10,48,5
36569,10581,13,11,14,13
36570,10582,G-KB-Yung's-B-1,6,26,7
36571,10582,2018-11-06,15,15,11
36572,10582,8.7,10,48,5
36573,10583,G-KB-Yung's-B-1,6,26,7
36574,10583,2019-02-06,15,15,11
36575,10583,11,10,48,5
36576,10584,G-KB-Yung's-B-1,6,26,7
36577,10584,2019-05-15,15,15,11
36578,10584,19,10,48,5
36579,10584,6,11,14,13
36580,10585,G-KB-Yung's-B-2,6,26,7
36581,10585,2018-11-06,15,15,11
36582,10585,10.6,10,48,5
36583,10586,G-KB-Yung's-B-2,6,26,7
36584,10586,2019-02-06,15,15,11
36585,10586,22.3,10,48,5
36586,10587,G-KB-Yung's-B-2,6,26,7
36587,10587,2019-05-15,15,15,11
36588,10587,44,10,48,5
36589,10587,10,11,14,13
36590,10588,G-KB-Yung's-B-3,6,26,7
36591,10588,2018-11-06,15,15,11
36592,10588,10.3,10,48,5
36593,10589,G-KB-Yung's-B-3,6,26,7
36594,10589,2019-02-06,15,15,11
36595,10589,15.8,10,48,5
36596,10590,G-KB-Yung's-B-3,6,26,7
36597,10590,2019-05-15,15,15,11
36598,10590,40,10,48,5
36599,10590,10,11,14,13
36600,10591,G-KB-Yung's-B-4,6,26,7
36601,10591,2018-11-06,15,15,11
36602,10591,9.1,10,48,5
36603,10592,G-KB-Yung's-B-4,6,26,7
36604,10592,2019-02-06,15,15,11
36605,10592,16.4,10,48,5
36606,10593,G-KB-Yung's-B-4,6,26,7
36607,10593,2019-05-15,15,15,11
36608,10593,35,10,48,5
36609,10593,12,11,14,13
36610,10594,G-KB-Yung's-B-5,6,26,7
36611,10594,2018-11-06,15,15,11
36612,10594,8.2,10,48,5
36613,10595,G-KB-Yung's-B-5,6,26,7
36614,10595,2019-02-06,15,15,11
36615,10595,12.9,10,48,5
36616,10596,G-KB-Yung's-B-5,6,26,7
36617,10596,2019-05-15,15,15,11
36618,10596,28,10,48,5
36619,10596,11,11,14,13
36620,10597,G-KB-Yung's-B-6,6,26,7
36621,10597,2018-11-06,15,15,11
36622,10597,6.6,10,48,5
36623,10598,G-KB-Yung's-B-6,6,26,7
36624,10598,2019-02-06,15,15,11
36625,10598,11.1,10,48,5
36626,10599,G-KB-Yung's-B-6,6,26,7
36627,10599,2019-05-15,15,15,11
36628,10599,29,10,48,5
36629,10599,8,11,14,13
38694,11128,4,6,26,7
38695,11128,2019-06-17,15,15,11
38696,11128,28.5,13,17,20
38697,11128,4,18,26,18
38698,11128,107.25,21,14,22
38699,11128,15.64981363,22,14,22
38700,11128,0.362,19,72,19
38701,11129,4,6,26,7
38702,11129,2019-06-20,15,15,11
38703,11129,30,13,17,20
38704,11129,4,18,26,18
38705,11129,117.5,21,14,22
38706,11129,8.6986589,22,14,22
38707,11129,0.409,19,72,19
38708,11130,4,6,26,7
38709,11130,2019-06-23,15,15,11
38710,11130,31.5,13,17,20
38711,11130,4,18,26,18
38712,11130,97.25,21,14,22
38713,11130,22.95466547,22,14,22
38714,11131,4,6,26,7
38715,11131,2019-06-24,15,15,11
38716,11131,32,13,17,20
38717,11131,4,18,26,18
38718,11131,72.75,21,14,22
38719,11131,11.02648327,22,14,22
38720,11131,0.421,19,72,19
38721,11131,alive,9,26,12
38722,11132,4,6,26,7
38723,11132,2019-06-25,15,15,11
38724,11132,32,13,17,20
38725,11132,3,18,26,18
38726,11132,101,21,14,22
38727,11132,20.89657069,22,14,22
38728,11133,4,6,26,7
38729,11133,2019-06-26,15,15,11
38730,11133,32,13,17,20
38731,11133,3,18,26,18
38732,11133,115.75,21,14,22
38733,11133,8.057087977,22,14,22
38734,11134,4,6,26,7
38735,11134,2019-06-27,15,15,11
38736,11134,32,13,17,20
38737,11134,3,18,26,18
38738,11134,129.25,21,14,22
38739,11134,19.2418814,22,14,22
38740,11134,0.406,19,72,19
38741,11135,4,6,26,7
38742,11135,2019-06-28,15,15,11
38743,11135,32,13,17,20
38744,11135,2,18,26,18
38745,11135,112.75,21,14,22
38746,11135,13.88944443,22,14,22
38747,11136,4,6,26,7
38748,11136,2019-06-29,15,15,11
38749,11136,32,13,17,20
38750,11136,1,18,26,18
38751,11136,143.5,21,14,22
38752,11136,6.557438524,22,14,22
38753,11136,bleached,24,75,25
38754,11137,4,6,26,7
38755,11137,2019-07-11,15,15,11
38756,11137,28,13,17,20
38757,11137,138.25,21,14,22
38758,11137,8.30160627,22,14,22
38759,11138,4,6,26,7
38760,11138,2019-06-13,15,15,11
38761,11138,28,13,17,20
38762,11138,12.47289895,20,73,21
38763,11139,4,6,26,7
38764,11139,2019-03-20,15,15,11
38765,11139,28,13,17,20
38766,11139,0.582,19,72,19
38767,11140,4,6,26,7
38768,11140,2019-06-12,15,15,11
38769,11140,28,13,17,20
38770,11140,0.356,19,72,19
38771,11141,4,6,26,7
38772,11141,2019-03-11,15,15,11
38773,11141,28,13,17,20
38774,11141,10.4834146,20,73,21
38775,11142,13,6,26,7
38776,11142,2019-06-17,15,15,11
38777,11142,28.5,13,17,20
38778,11142,4,18,26,18
38779,11142,101.5,21,14,22
38780,11142,25.74878638,22,14,22
38781,11142,0.409,19,72,19
38782,11143,13,6,26,7
38783,11143,2019-06-20,15,15,11
38784,11143,30,13,17,20
38785,11143,4,18,26,18
38786,11143,81.5,21,14,22
38787,11143,18.44812547,22,14,22
38788,11143,0.417,19,72,19
38789,11144,13,6,26,7
38790,11144,2019-06-23,15,15,11
38791,11144,31.5,13,17,20
38792,11144,4,18,26,18
38793,11144,77.75,21,14,22
38794,11144,13.35102992,22,14,22
38795,11145,13,6,26,7
38796,11145,2019-06-24,15,15,11
38797,11145,32,13,17,20
38798,11145,3,18,26,18
38799,11145,103,21,14,22
38800,11145,19.27001124,22,14,22
38801,11145,0.475,19,72,19
38802,11145,alive,9,26,12
38803,11146,13,6,26,7
38804,11146,2019-06-25,15,15,11
38805,11146,32,13,17,20
38806,11146,3,18,26,18
38807,11146,84.5,21,14,22
38808,11146,27.38004139,22,14,22
38809,11147,13,6,26,7
38810,11147,2019-06-26,15,15,11
38811,11147,32,13,17,20
38812,11147,3,18,26,18
38813,11147,83.5,21,14,22
38814,11147,10.66145706,22,14,22
38815,11148,13,6,26,7
38816,11148,2019-06-27,15,15,11
38817,11148,32,13,17,20
38818,11148,3,18,26,18
38819,11148,136.25,21,14,22
38820,11148,12.97112177,22,14,22
38821,11148,0.422,19,72,19
38822,11149,13,6,26,7
38823,11149,2019-06-28,15,15,11
38824,11149,32,13,17,20
38825,11149,2,18,26,18
38826,11149,121.25,21,14,22
38827,11149,14.43086969,22,14,22
38828,11150,13,6,26,7
38829,11150,2019-06-29,15,15,11
38830,11150,32,13,17,20
38831,11150,2,18,26,18
38832,11150,132,21,14,22
38833,11150,16.51262144,22,14,22
38834,11151,13,6,26,7
38835,11151,2019-06-30,15,15,11
38836,11151,32,13,17,20
38837,11151,2,18,26,18
38838,11151,122.5,21,14,22
38839,11151,15.86400538,22,14,22
38840,11152,13,6,26,7
38841,11152,2019-07-01,15,15,11
38842,11152,32,13,17,20
38843,11152,1,18,26,18
38844,11152,159.5,21,14,22
38845,11152,8.346656017,22,14,22
38846,11152,"tissue loss",24,75,25
38847,11153,13,6,26,7
38848,11153,2019-06-13,15,15,11
38849,11153,28,13,17,20
38850,11153,18.94350779,20,73,21
38851,11154,13,6,26,7
38852,11154,2019-03-20,15,15,11
38853,11154,28,13,17,20
38854,11154,0.587,19,72,19
38855,11155,13,6,26,7
38856,11155,2019-06-12,15,15,11
38857,11155,28,13,17,20
38858,11155,0.384,19,72,19
38859,11156,13,6,26,7
38860,11156,2019-02-26,15,15,11
38861,11156,28,13,17,20
38862,11156,15.7194538,20,73,21
38863,11157,13,6,26,7
38864,11157,2019-03-11,15,15,11
38865,11157,28,13,17,20
38866,11157,15.977227,20,73,21
38867,11158,22,6,26,7
38868,11158,2019-06-17,15,15,11
38869,11158,28.5,13,17,20
38870,11158,3,18,26,18
38871,11158,91,21,14,22
38872,11158,22.37558193,22,14,22
38873,11158,0.479,19,72,19
38874,11158,thermal,23,26,23
38875,11159,22,6,26,7
38876,11159,2019-06-20,15,15,11
38877,11159,30,13,17,20
38878,11159,3,18,26,18
38879,11159,117.75,21,14,22
38880,11159,16.02862024,22,14,22
38881,11159,0.465,19,72,19
38882,11159,thermal,23,26,23
38883,11160,22,6,26,7
38884,11160,2019-06-23,15,15,11
38885,11160,31.5,13,17,20
38886,11160,3,18,26,18
38887,11160,71.75,21,14,22
38888,11160,11.52894907,22,14,22
38889,11160,thermal,23,26,23
38890,11161,22,6,26,7
38891,11161,2019-06-24,15,15,11
38892,11161,32,13,17,20
38893,11161,3,18,26,18
38894,11161,91.25,21,14,22
38895,11161,6.60176744,22,14,22
38896,11161,0.449,19,72,19
38897,11161,alive,9,26,12
38898,11161,thermal,23,26,23
38899,11162,22,6,26,7
38900,11162,2019-06-25,15,15,11
38901,11162,32,13,17,20
38902,11162,3,18,26,18
38903,11162,90.5,21,14,22
38904,11162,13.77195217,22,14,22
38905,11162,thermal,23,26,23
38906,11163,22,6,26,7
38907,11163,2019-06-26,15,15,11
38908,11163,32,13,17,20
38909,11163,3,18,26,18
38910,11163,89.75,21,14,22
38911,11163,20.54872259,22,14,22
38912,11163,thermal,23,26,23
38913,11164,22,6,26,7
38914,11164,2019-06-27,15,15,11
38915,11164,32,13,17,20
38916,11164,3,18,26,18
38917,11164,74.75,21,14,22
38918,11164,8.30160627,22,14,22
38919,11164,0.412,19,72,19
38920,11164,thermal,23,26,23
38921,11165,22,6,26,7
38922,11165,2019-06-28,15,15,11
38923,11165,32,13,17,20
38924,11165,2,18,26,18
38925,11165,109.5,21,14,22
38926,11165,21,22,14,22
38927,11165,thermal,23,26,23
38928,11166,22,6,26,7
38929,11166,2019-06-29,15,15,11
38930,11166,32,13,17,20
38931,11166,2,18,26,18
38932,11166,113.5,21,14,22
38933,11166,17.36855396,22,14,22
38934,11166,thermal,23,26,23
38935,11167,22,6,26,7
38936,11167,2019-06-30,15,15,11
38937,11167,32,13,17,20
38938,11167,2,18,26,18
38939,11167,96.25,21,14,22
38940,11167,17.63282923,22,14,22
38941,11167,thermal,23,26,23
38942,11168,22,6,26,7
38943,11168,2019-07-01,15,15,11
38944,11168,32,13,17,20
38945,11168,2,18,26,18
38946,11168,140,21,14,22
38947,11168,11.97219,22,14,22
38948,11168,0.339,19,72,19
38949,11168,thermal,23,26,23
38950,11169,22,6,26,7
38951,11169,2019-07-02,15,15,11
38952,11169,32,13,17,20
38953,11169,2,18,26,18
38954,11169,123.25,21,14,22
38955,11169,17.46186321,22,14,22
38956,11169,thermal,23,26,23
38957,11170,22,6,26,7
38958,11170,2019-07-03,15,15,11
38959,11170,32,13,17,20
38960,11170,1,18,26,18
38961,11170,137.75,21,14,22
38962,11170,15.39209754,22,14,22
38963,11170,bleached,24,75,25
38964,11170,thermal,23,26,23
38965,11171,22,6,26,7
38966,11171,2019-07-11,15,15,11
38967,11171,28,13,17,20
38968,11171,126.75,21,14,22
38969,11171,2.217355783,22,14,22
38970,11171,thermal,23,26,23
38971,11172,22,6,26,7
38972,11172,2019-07-15,15,15,11
38973,11172,28,13,17,20
38974,11172,108.5,21,14,22
38975,11172,5.446711546,22,14,22
38976,11172,thermal,23,26,23
38977,11173,22,6,26,7
38978,11173,2019-07-18,15,15,11
38979,11173,28,13,17,20
38980,11173,104.75,21,14,22
38981,11173,6.751543034,22,14,22
38982,11173,thermal,23,26,23
38983,11174,22,6,26,7
38984,11174,2019-06-13,15,15,11
38985,11174,28,13,17,20
38986,11174,8.989434815,20,73,21
38987,11174,thermal,23,26,23
38988,11175,22,6,26,7
38989,11175,2019-03-20,15,15,11
38990,11175,28,13,17,20
38991,11175,0.579,19,72,19
38992,11175,thermal,23,26,23
38993,11176,22,6,26,7
38994,11176,2019-06-12,15,15,11
38995,11176,28,13,17,20
38996,11176,0.571,19,72,19
38997,11176,thermal,23,26,23
38998,11177,22,6,26,7
38999,11177,2019-02-26,15,15,11
39000,11177,28,13,17,20
39001,11177,6.53124431,20,73,21
39002,11177,thermal,23,26,23
39003,11178,22,6,26,7
39004,11178,2019-03-11,15,15,11
39005,11178,28,13,17,20
39006,11178,6.8222641,20,73,21
39007,11178,thermal,23,26,23
39008,11179,32,6,26,7
39009,11179,2019-06-17,15,15,11
39010,11179,28.5,13,17,20
39011,11179,4,18,26,18
39012,11179,104,21,14,22
39013,11179,14.2126704,22,14,22
39014,11179,0.395,19,72,19
39015,11180,32,6,26,7
39016,11180,2019-06-20,15,15,11
39017,11180,30,13,17,20
39018,11180,4,18,26,18
39019,11180,95.5,21,14,22
39020,11180,21.91650824,22,14,22
39021,11180,0.403,19,72,19
39022,11181,32,6,26,7
39023,11181,2019-06-23,15,15,11
39024,11181,31.5,13,17,20
39025,11181,4,18,26,18
39026,11181,73,21,14,22
39027,11181,14.44529912,22,14,22
39028,11182,32,6,26,7
39029,11182,2019-06-24,15,15,11
39030,11182,32,13,17,20
39031,11182,4,18,26,18
39032,11182,65,21,14,22
39033,11182,17.68238295,22,14,22
39034,11182,0.431,19,72,19
39035,11182,alive,9,26,12
39036,11183,32,6,26,7
39037,11183,2019-06-25,15,15,11
39038,11183,32,13,17,20
39039,11183,3,18,26,18
39040,11183,62.5,21,14,22
39041,11183,6.952217872,22,14,22
39042,11184,32,6,26,7
39043,11184,2019-06-26,15,15,11
39044,11184,32,13,17,20
39045,11184,3,18,26,18
39046,11184,108,21,14,22
39047,11184,6.055300708,22,14,22
39048,11185,32,6,26,7
39049,11185,2019-06-27,15,15,11
39050,11185,32,13,17,20
39051,11185,3,18,26,18
39052,11185,95,21,14,22
39053,11185,22.96373953,22,14,22
39054,11185,0.423,19,72,19
39055,11186,32,6,26,7
39056,11186,2019-06-28,15,15,11
39057,11186,32,13,17,20
39058,11186,2,18,26,18
39059,11186,120.75,21,14,22
39060,11186,17.25060385,22,14,22
39061,11187,32,6,26,7
39062,11187,2019-06-29,15,15,11
39063,11187,32,13,17,20
39064,11187,2,18,26,18
39065,11187,128,21,14,22
39066,11187,13.49073756,22,14,22
39067,11188,32,6,26,7
39068,11188,2019-06-30,15,15,11
39069,11188,32,13,17,20
39070,11188,2,18,26,18
39071,11188,131.5,21,14,22
39072,11188,16.11417595,22,14,22
39073,11189,32,6,26,7
39074,11189,2019-07-01,15,15,11
39075,11189,32,13,17,20
39076,11189,2,18,26,18
39077,11189,123.75,21,14,22
39078,11189,9.878427675,22,14,22
39079,11189,0.39,19,72,19
39080,11190,32,6,26,7
39081,11190,2019-07-02,15,15,11
39082,11190,32,13,17,20
39083,11190,1,18,26,18
39084,11190,122.75,21,14,22
39085,11190,20.99801578,22,14,22
39086,11190,bleached,24,75,25
39087,11191,32,6,26,7
39088,11191,2019-06-13,15,15,11
39089,11191,28,13,17,20
39090,11191,24.42065072,20,73,21
39091,11192,32,6,26,7
39092,11192,2019-03-20,15,15,11
39093,11192,28,13,17,20
39094,11192,0.564,19,72,19
39095,11193,32,6,26,7
39096,11193,2019-06-12,15,15,11
39097,11193,28,13,17,20
39098,11193,0.363,19,72,19
39099,11194,32,6,26,7
39100,11194,2019-02-26,15,15,11
39101,11194,28,13,17,20
39102,11194,21.4497545,20,73,21
39103,11195,32,6,26,7
39104,11195,2019-03-11,15,15,11
39105,11195,28,13,17,20
39106,11195,21.7169848,20,73,21
39107,11196,34,6,26,7
39108,11196,2019-06-17,15,15,11
39109,11196,28.5,13,17,20
39110,11196,4,18,26,18
39111,11196,120,21,14,22
39112,11196,13.58921141,22,14,22
39113,11196,0.539,19,72,19
39114,11196,thermal,23,26,23
39115,11197,34,6,26,7
39116,11197,2019-06-20,15,15,11
39117,11197,30,13,17,20
39118,11197,4,18,26,18
39119,11197,112,21,14,22
39120,11197,12.88409873,22,14,22
39121,11197,0.525,19,72,19
39122,11197,thermal,23,26,23
39123,11198,34,6,26,7
39124,11198,2019-06-23,15,15,11
39125,11198,31.5,13,17,20
39126,11198,4,18,26,18
39127,11198,100.5,21,14,22
39128,11198,8.426149773,22,14,22
39129,11198,thermal,23,26,23
39130,11199,34,6,26,7
39131,11199,2019-06-24,15,15,11
39132,11199,32,13,17,20
39133,11199,4,18,26,18
39134,11199,101,21,14,22
39135,11199,17.8699002,22,14,22
39136,11199,0.513,19,72,19
39137,11199,alive,9,26,12
39138,11199,thermal,23,26,23
39139,11200,34,6,26,7
39140,11200,2019-06-25,15,15,11
39141,11200,32,13,17,20
39142,11200,4,18,26,18
39143,11200,115.75,21,14,22
39144,11200,11.20639698,22,14,22
39145,11200,thermal,23,26,23
39146,11201,34,6,26,7
39147,11201,2019-06-26,15,15,11
39148,11201,32,13,17,20
39149,11201,4,18,26,18
39150,11201,99,21,14,22
39151,11201,4.69041576,22,14,22
39152,11201,thermal,23,26,23
39153,11202,34,6,26,7
39154,11202,2019-06-27,15,15,11
39155,11202,32,13,17,20
39156,11202,4,18,26,18
39157,11202,128.25,21,14,22
39158,11202,6.238322424,22,14,22
39159,11202,0.455,19,72,19
39160,11202,thermal,23,26,23
39161,11203,34,6,26,7
39162,11203,2019-06-28,15,15,11
39163,11203,32,13,17,20
39164,11203,3,18,26,18
39165,11203,137,21,14,22
39166,11203,8.082903769,22,14,22
39167,11203,thermal,23,26,23
39168,11204,34,6,26,7
39169,11204,2019-06-29,15,15,11
39170,11204,32,13,17,20
39171,11204,3,18,26,18
39172,11204,130.5,21,14,22
39173,11204,13.27905619,22,14,22
39174,11204,thermal,23,26,23
39175,11205,34,6,26,7
39176,11205,2019-06-30,15,15,11
39177,11205,32,13,17,20
39178,11205,3,18,26,18
39179,11205,151.25,21,14,22
39180,11205,12.36594787,22,14,22
39181,11205,thermal,23,26,23
39182,11206,34,6,26,7
39183,11206,2019-07-01,15,15,11
39184,11206,32,13,17,20
39185,11206,2,18,26,18
39186,11206,140.5,21,14,22
39187,11206,7.549834435,22,14,22
39188,11206,0.413,19,72,19
39189,11206,thermal,23,26,23
39190,11207,34,6,26,7
39191,11207,2019-07-02,15,15,11
39192,11207,32,13,17,20
39193,11207,2,18,26,18
39194,11207,152.25,21,14,22
39195,11207,7.973915809,22,14,22
39196,11207,thermal,23,26,23
39197,11208,34,6,26,7
39198,11208,2019-07-03,15,15,11
39199,11208,32,13,17,20
39200,11208,2,18,26,18
39201,11208,167.25,21,14,22
39202,11208,6.34428877,22,14,22
39203,11208,thermal,23,26,23
39204,11209,34,6,26,7
39205,11209,2019-07-04,15,15,11
39206,11209,32,13,17,20
39207,11209,2,18,26,18
39208,11209,158,21,14,22
39209,11209,7.071067812,22,14,22
39210,11209,0.373,19,72,19
39211,11209,thermal,23,26,23
39212,11210,34,6,26,7
39213,11210,2019-07-05,15,15,11
39214,11210,32,13,17,20
39215,11210,2,18,26,18
39216,11210,162.75,21,14,22
39217,11210,6.551081336,22,14,22
39218,11210,thermal,23,26,23
39219,11211,34,6,26,7
39220,11211,2019-07-06,15,15,11
39221,11211,32,13,17,20
39222,11211,2,18,26,18
39223,11211,163.75,21,14,22
39224,11211,2.62995564,22,14,22
39225,11211,thermal,23,26,23
39226,11212,34,6,26,7
39227,11212,2019-07-07,15,15,11
39228,11212,32,13,17,20
39229,11212,2,18,26,18
39230,11212,173.5,21,14,22
39231,11212,6.608075867,22,14,22
39232,11212,thermal,23,26,23
39233,11213,34,6,26,7
39234,11213,2019-07-08,15,15,11
39235,11213,32,13,17,20
39236,11213,1,18,26,18
39237,11213,165.25,21,14,22
39238,11213,9.673847907,22,14,22
39239,11213,bleached,24,75,25
39240,11213,thermal,23,26,23
39241,11214,34,6,26,7
39242,11214,2019-07-11,15,15,11
39243,11214,28,13,17,20
39244,11214,179.5,21,14,22
39245,11214,5.196152423,22,14,22
39246,11214,thermal,23,26,23
39247,11215,34,6,26,7
39248,11215,2019-07-15,15,15,11
39249,11215,28,13,17,20
39250,11215,165.25,21,14,22
39251,11215,8.958236434,22,14,22
39252,11215,thermal,23,26,23
39253,11216,34,6,26,7
